artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature	year	popularity	explicit
Peter Cetera	Feels Like Heaven (with Chaka Khan)	0	0.513	0.478	8	-9.216	1	0.0318	0.359	0.00228	0.0961	0.183	83.217	audio_features	2IHO9dXnPui6yBrRF5WkbT	spotify:track:2IHO9dXnPui6yBrRF5WkbT	https://api.spotify.com/v1/tracks/2IHO9dXnPui6yBrRF5WkbT	https://api.spotify.com/v1/audio-analysis/2IHO9dXnPui6yBrRF5WkbT	290160	4	1992	48	0
Peter Schmalfuss	Children's Corner: V. the Little Shepherd (Le petit Berger)	0	0.435	0.0024	9	-32.737	1	0.0647	0.994	0.916	0.0845	0.447	132.301	audio_features	5v1gfmgzNcdfFFkS53YyDK	spotify:track:5v1gfmgzNcdfFFkS53YyDK	https://api.spotify.com/v1/tracks/5v1gfmgzNcdfFFkS53YyDK	https://api.spotify.com/v1/audio-analysis/5v1gfmgzNcdfFFkS53YyDK	147360	3	2009	34	0
Pharoahe Monch	Desire	0	0.589	0.66	0	-5.352	1	0.13	0.0136	0.0	0.257	0.745	85.8	audio_features	7ajoHKAsy2nfAqVrTb4amk	spotify:track:7ajoHKAsy2nfAqVrTb4amk	https://api.spotify.com/v1/tracks/7ajoHKAsy2nfAqVrTb4amk	https://api.spotify.com/v1/audio-analysis/7ajoHKAsy2nfAqVrTb4amk	212387	4	2006	25	1
Phish	Back on the Train	0	0.681	0.918	5	-8.803	1	0.0434	0.05	0.00251	0.0959	0.974	161.929	audio_features	1NVlLhQzlB6c8MAsSKncft	spotify:track:1NVlLhQzlB6c8MAsSKncft	https://api.spotify.com/v1/tracks/1NVlLhQzlB6c8MAsSKncft	https://api.spotify.com/v1/audio-analysis/1NVlLhQzlB6c8MAsSKncft	182773	4	2000	37	0
Phish	Bug	0	0.454	0.464	0	-8.907	1	0.0255	0.215	0.0316	0.114	0.573	77.39	audio_features	5IvNCy1bRGZsPkLr94f6yS	spotify:track:5IvNCy1bRGZsPkLr94f6yS	https://api.spotify.com/v1/tracks/5IvNCy1bRGZsPkLr94f6yS	https://api.spotify.com/v1/audio-analysis/5IvNCy1bRGZsPkLr94f6yS	306427	4	2000	36	0
Phish	Dirt	0	0.464	0.501	7	-8.546	1	0.0264	0.443	0.22	0.115	0.306	130.857	audio_features	5wmRXK50YdwAXGvBzsAWH2	spotify:track:5wmRXK50YdwAXGvBzsAWH2	https://api.spotify.com/v1/tracks/5wmRXK50YdwAXGvBzsAWH2	https://api.spotify.com/v1/audio-analysis/5wmRXK50YdwAXGvBzsAWH2	272507	4	2000	39	0
Phish	Farmhouse	0	0.447	0.743	0	-6.574	1	0.0282	0.209	0.0	0.0974	0.567	143.993	audio_features	5dVtj4IAnYSrI3jVfIFIaC	spotify:track:5dVtj4IAnYSrI3jVfIFIaC	https://api.spotify.com/v1/tracks/5dVtj4IAnYSrI3jVfIFIaC	https://api.spotify.com/v1/audio-analysis/5dVtj4IAnYSrI3jVfIFIaC	242040	4	2000	55	0
Phish	Free	0	0.455	0.762	3	-5.569	1	0.0275	0.729	0.00123	0.502	0.862	99.426	audio_features	0njoGyz7YLEOqgwYP9QOwn	spotify:track:0njoGyz7YLEOqgwYP9QOwn	https://api.spotify.com/v1/tracks/0njoGyz7YLEOqgwYP9QOwn	https://api.spotify.com/v1/audio-analysis/0njoGyz7YLEOqgwYP9QOwn	333307	4	1998	45	0
Phish	Gotta Jibboo	0	0.596	0.704	9	-8.41	1	0.027	0.0401	0.0175	0.102	0.808	111.433	audio_features	4mPfc90YilNwxtPe63MzvG	spotify:track:4mPfc90YilNwxtPe63MzvG	https://api.spotify.com/v1/tracks/4mPfc90YilNwxtPe63MzvG	https://api.spotify.com/v1/audio-analysis/4mPfc90YilNwxtPe63MzvG	330200	4	2000	32	0
Phish	Heavy Things	0	0.571	0.875	0	-6.795	1	0.0332	0.19	0.00029	0.303	0.773	116.141	audio_features	12gHzpb83V2Eh6D2sKUPlU	spotify:track:12gHzpb83V2Eh6D2sKUPlU	https://api.spotify.com/v1/tracks/12gHzpb83V2Eh6D2sKUPlU	https://api.spotify.com/v1/audio-analysis/12gHzpb83V2Eh6D2sKUPlU	255800	4	2000	48	0
Phish	Piper	0	0.275	0.776	0	-8.349	1	0.0555	0.418	0.0216	0.0986	0.315	149.053	audio_features	1U2JNnhS5NoW7IHHu2pBZ0	spotify:track:1U2JNnhS5NoW7IHHu2pBZ0	https://api.spotify.com/v1/tracks/1U2JNnhS5NoW7IHHu2pBZ0	https://api.spotify.com/v1/audio-analysis/1U2JNnhS5NoW7IHHu2pBZ0	267200	4	2000	27	0
Phish	Sand	0	0.416	0.855	4	-8.902	0	0.0376	0.00925	0.666	0.549	0.508	110.63	audio_features	1kBOKx4fVuxgFbUiIewH2W	spotify:track:1kBOKx4fVuxgFbUiIewH2W	https://api.spotify.com/v1/tracks/1kBOKx4fVuxgFbUiIewH2W	https://api.spotify.com/v1/audio-analysis/1kBOKx4fVuxgFbUiIewH2W	580693	4	2016	35	0
Phish	Sleep	0	0.628	0.237	0	-14.848	1	0.0391	0.9	0.00936	0.131	0.315	128.347	audio_features	5jOlIxWQRb5f1YqxV2zEE2	spotify:track:5jOlIxWQRb5f1YqxV2zEE2	https://api.spotify.com/v1/tracks/5jOlIxWQRb5f1YqxV2zEE2	https://api.spotify.com/v1/audio-analysis/5jOlIxWQRb5f1YqxV2zEE2	127293	4	2000	28	0
Phish	The Inlaw Josie Wales - Live	0	0.501	0.216	2	-14.171	1	0.0309	0.625	0.693	0.113	0.346	88.261	audio_features	5de2kWLHJ0gaf9uMdQxBxR	spotify:track:5de2kWLHJ0gaf9uMdQxBxR	https://api.spotify.com/v1/tracks/5de2kWLHJ0gaf9uMdQxBxR	https://api.spotify.com/v1/audio-analysis/5de2kWLHJ0gaf9uMdQxBxR	176067	4	2000	28	0
Phish	The Landlady	0	0.447	0.732	6	-10.943	0	0.0312	0.000571	0.803	0.278	0.814	87.879	audio_features	3Xw7bMCZjXixqM0oIfxkYn	spotify:track:3Xw7bMCZjXixqM0oIfxkYn	https://api.spotify.com/v1/tracks/3Xw7bMCZjXixqM0oIfxkYn	https://api.spotify.com/v1/audio-analysis/3Xw7bMCZjXixqM0oIfxkYn	176200	4	1992	23	0
Phish	Twist	0	0.508	0.763	2	-7.854	0	0.0508	0.0662	0.000281	0.504	0.878	123.178	audio_features	4PguPuYm2nHbkWFPGCv4Ud	spotify:track:4PguPuYm2nHbkWFPGCv4Ud	https://api.spotify.com/v1/tracks/4PguPuYm2nHbkWFPGCv4Ud	https://api.spotify.com/v1/audio-analysis/4PguPuYm2nHbkWFPGCv4Ud	204733	4	2000	30	0
Pietro Mascagni	Cavalleria rusticana: Act I: Intermezzo sinfonico	0	0.0916	0.104	5	-20.199	1	0.0407	0.862	0.897	0.255	0.0364	86.803	audio_features	7zkHCFPDIRn31DRIiekNmh	spotify:track:7zkHCFPDIRn31DRIiekNmh	https://api.spotify.com/v1/tracks/7zkHCFPDIRn31DRIiekNmh	https://api.spotify.com/v1/audio-analysis/7zkHCFPDIRn31DRIiekNmh	247507	4	1979	36	0
Pitbull	Feel This Moment (feat. Christina Aguilera)	0	0.673	0.758	7	-3.632	1	0.158	0.039	0.0	0.341	0.542	135.956	audio_features	0Hf4aIJpsN4Os2f0y0VqWl	spotify:track:0Hf4aIJpsN4Os2f0y0VqWl	https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl	https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl	229507	4	2012	74	0
Planetshakers	Nothing Is Impossible (Featuring Israel Houghton)	0	0.51	0.937	0	-4.979	1	0.0821	0.0187	0.0	0.681	0.539	141.975	audio_features	5uj2wWw0gnNqkVqGNWbGrf	spotify:track:5uj2wWw0gnNqkVqGNWbGrf	https://api.spotify.com/v1/tracks/5uj2wWw0gnNqkVqGNWbGrf	https://api.spotify.com/v1/audio-analysis/5uj2wWw0gnNqkVqGNWbGrf	244333	4	2011	56	0
Planetshakers	The Anthem	0	0.333	0.885	10	-5.727	0	0.0729	0.00213	0.0	0.0942	0.152	152.027	audio_features	3JTAiYMIby5pLUjJCcuYSS	spotify:track:3JTAiYMIby5pLUjJCcuYSS	https://api.spotify.com/v1/tracks/3JTAiYMIby5pLUjJCcuYSS	https://api.spotify.com/v1/audio-analysis/3JTAiYMIby5pLUjJCcuYSS	467317	4	2013	49	0
Pleaseeasaur	Action City News	0	0.559	0.755	5	-5.539	1	0.0561	0.409	1.28e-05	0.346	0.369	115.079	audio_features	2Fxm9zJrWjUNKcEBzb9vFt	spotify:track:2Fxm9zJrWjUNKcEBzb9vFt	https://api.spotify.com/v1/tracks/2Fxm9zJrWjUNKcEBzb9vFt	https://api.spotify.com/v1/audio-analysis/2Fxm9zJrWjUNKcEBzb9vFt	159880	4	2006	0	0
Pleaseeasaur	No Prob Limo	0	0.701	0.896	10	-4.491	0	0.0964	0.0723	0.0	0.0559	0.83	113.971	audio_features	5W2Y4IlvNeo6Bd6CqBrYbp	spotify:track:5W2Y4IlvNeo6Bd6CqBrYbp	https://api.spotify.com/v1/tracks/5W2Y4IlvNeo6Bd6CqBrYbp	https://api.spotify.com/v1/audio-analysis/5W2Y4IlvNeo6Bd6CqBrYbp	213200	4	2006	1	0
Plies	Medicine (feat. Keri Hilson)	0	0.686	0.859	2	-3.256	1	0.196	0.128	0.0	0.0902	0.582	81.962	audio_features	6ATMk6Zw07cm7ziDqc05L7	spotify:track:6ATMk6Zw07cm7ziDqc05L7	https://api.spotify.com/v1/tracks/6ATMk6Zw07cm7ziDqc05L7	https://api.spotify.com/v1/audio-analysis/6ATMk6Zw07cm7ziDqc05L7	211348	4	2010	36	1
Point North	Never Coming Home	0	0.48	0.949	4	-2.341	1	0.0854	0.01	0.0	0.0761	0.637	164.956	audio_features	0yNBLz1uAyx4FCxkdkQcqf	spotify:track:0yNBLz1uAyx4FCxkdkQcqf	https://api.spotify.com/v1/tracks/0yNBLz1uAyx4FCxkdkQcqf	https://api.spotify.com/v1/audio-analysis/0yNBLz1uAyx4FCxkdkQcqf	196364	4	2019	55	0
Pop Smoke	Aim For The Moon (feat. Quavo)	0	0.713	0.605	11	-7.487	1	0.107	0.497	3.46e-06	0.115	0.432	142.025	audio_features	6O7fPYTsb2mY0PiFt2ymDB	spotify:track:6O7fPYTsb2mY0PiFt2ymDB	https://api.spotify.com/v1/tracks/6O7fPYTsb2mY0PiFt2ymDB	https://api.spotify.com/v1/audio-analysis/6O7fPYTsb2mY0PiFt2ymDB	175756	4	2020	73	1
Pop Smoke	Element	0	0.772	0.878	2	-4.22	1	0.324	0.0301	2.18e-06	0.251	0.305	61.311	audio_features	57BGVV6wcyhbn3hsjlqEZB	spotify:track:57BGVV6wcyhbn3hsjlqEZB	https://api.spotify.com/v1/tracks/57BGVV6wcyhbn3hsjlqEZB	https://api.spotify.com/v1/audio-analysis/57BGVV6wcyhbn3hsjlqEZB	135747	5	2020	82	1
Pop Smoke	Flexin'	0	0.605	0.868	7	-5.802	1	0.317	0.113	3.79e-05	0.305	0.517	147.937	audio_features	7mpoOB5YMpPnbllsALgSfr	spotify:track:7mpoOB5YMpPnbllsALgSfr	https://api.spotify.com/v1/tracks/7mpoOB5YMpPnbllsALgSfr	https://api.spotify.com/v1/audio-analysis/7mpoOB5YMpPnbllsALgSfr	158693	4	2019	70	1
Pop Smoke	Mood Swings (feat. Lil Tjay)	0	0.48	0.602	10	-6.335	0	0.368	0.487	0.0	0.0848	0.269	179.798	audio_features	5rZlwNFl01HqLWBQGryKSm	spotify:track:5rZlwNFl01HqLWBQGryKSm	https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm	https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm	213333	4	2020	90	1
Post Malone	Enemies (feat. DaBaby)	0	0.542	0.674	6	-4.169	1	0.21	0.0588	0.0	0.0955	0.667	76.388	audio_features	0Xek5rqai2jcOWCYWJfVCF	spotify:track:0Xek5rqai2jcOWCYWJfVCF	https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF	https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF	196760	4	2019	79	1
Post Malone	Go Flex	0	0.665	0.498	5	-8.185	1	0.0832	0.228	0.0	0.0757	0.127	81.967	audio_features	5yuShbu70mtHXY0yLzCQLQ	spotify:track:5yuShbu70mtHXY0yLzCQLQ	https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ	https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ	179613	4	2016	79	1
Post Malone	Psycho (feat. Ty Dolla $ign)	0	0.75	0.56	8	-8.094	1	0.105	0.546	0.0	0.111	0.459	140.06	audio_features	3swc6WTsr7rl9DqQKQA55C	spotify:track:3swc6WTsr7rl9DqQKQA55C	https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C	https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C	221440	4	2018	81	1
Post Malone	rockstar (feat. 21 Savage)	0	0.585	0.52	5	-6.136	0	0.0712	0.124	7.01e-05	0.131	0.129	159.801	audio_features	0e7ipj03S05BNilyu5bRzt	spotify:track:0e7ipj03S05BNilyu5bRzt	https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt	https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt	218147	4	2018	86	1
Pretenders	Brass in Pocket - 2006 Remaster	0	0.751	0.703	9	-5.687	1	0.0287	0.368	0.00123	0.196	0.907	97.931	audio_features	1QaJWSCk3UMKLotnPCIHh1	spotify:track:1QaJWSCk3UMKLotnPCIHh1	https://api.spotify.com/v1/tracks/1QaJWSCk3UMKLotnPCIHh1	https://api.spotify.com/v1/audio-analysis/1QaJWSCk3UMKLotnPCIHh1	185960	4	1980	60	0
Prince	Call My Name	0	0.622	0.574	5	-5.068	0	0.155	0.685	0.0	0.111	0.405	113.984	audio_features	1NtMkOgf5U9YMaXyuEIRn2	spotify:track:1NtMkOgf5U9YMaXyuEIRn2	https://api.spotify.com/v1/tracks/1NtMkOgf5U9YMaXyuEIRn2	https://api.spotify.com/v1/audio-analysis/1NtMkOgf5U9YMaXyuEIRn2	315773	4	2004	40	0
Prince	I Could Never Take the Place of Your Man	0	0.619	0.602	0	-14.872	1	0.0276	0.0741	0.0268	0.339	0.863	147.663	audio_features	5INCM5mKhPHFyGSxc37out	spotify:track:5INCM5mKhPHFyGSxc37out	https://api.spotify.com/v1/tracks/5INCM5mKhPHFyGSxc37out	https://api.spotify.com/v1/audio-analysis/5INCM5mKhPHFyGSxc37out	389227	4	1993	41	0
Prince	Little Red Corvette	0	0.777	0.7	1	-11.045	1	0.0869	0.235	8.02e-06	0.836	0.802	122.94	audio_features	6X4JeTWCuKEzKOEHXDtyBo	spotify:track:6X4JeTWCuKEzKOEHXDtyBo	https://api.spotify.com/v1/tracks/6X4JeTWCuKEzKOEHXDtyBo	https://api.spotify.com/v1/audio-analysis/6X4JeTWCuKEzKOEHXDtyBo	188613	4	2016	59	0
Prince	Pink Cashmere	0	0.731	0.435	1	-8.338	1	0.0465	0.568	8.53e-05	0.0901	0.861	167.142	audio_features	06iK9tZaEPCmbIPdskNQ8Q	spotify:track:06iK9tZaEPCmbIPdskNQ8Q	https://api.spotify.com/v1/tracks/06iK9tZaEPCmbIPdskNQ8Q	https://api.spotify.com/v1/audio-analysis/06iK9tZaEPCmbIPdskNQ8Q	374893	4	1993	36	1
Pyotr Ilyich Tchaikovsky	The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance Of The Sugar-Plum Fairy	0	0.277	0.0113	4	-38.384	0	0.0285	0.769	0.00268	0.321	0.0725	102.532	audio_features	56Qp1VVoohi77KyRi1JM9h	spotify:track:56Qp1VVoohi77KyRi1JM9h	https://api.spotify.com/v1/tracks/56Qp1VVoohi77KyRi1JM9h	https://api.spotify.com/v1/audio-analysis/56Qp1VVoohi77KyRi1JM9h	126000	4	2020	30	0
Pyotr Ilyich Tchaikovsky	The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy	0	0.323	0.0114	4	-38.855	0	0.0343	0.893	0.652	0.171	0.134	112.378	audio_features	3C4JNyv2NAT72xm0cDKl0v	spotify:track:3C4JNyv2NAT72xm0cDKl0v	https://api.spotify.com/v1/tracks/3C4JNyv2NAT72xm0cDKl0v	https://api.spotify.com/v1/audio-analysis/3C4JNyv2NAT72xm0cDKl0v	141373	4	2011	61	0
Pyotr Ilyich Tchaikovsky	The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)	0	0.132	0.00706	7	-34.153	0	0.0381	0.941	0.793	0.0986	0.0406	97.896	audio_features	553sKiIAAzxeQhjpaFVwOV	spotify:track:553sKiIAAzxeQhjpaFVwOV	https://api.spotify.com/v1/tracks/553sKiIAAzxeQhjpaFVwOV	https://api.spotify.com/v1/audio-analysis/553sKiIAAzxeQhjpaFVwOV	191160	3	2020	28	0
Q-Unique	Green Grass	0	0.608	0.755	2	-5.451	1	0.288	0.086	0.0	0.368	0.739	91.524	audio_features	4I1SGGGErtxiON7tHFLUSt	spotify:track:4I1SGGGErtxiON7tHFLUSt	https://api.spotify.com/v1/tracks/4I1SGGGErtxiON7tHFLUSt	https://api.spotify.com/v1/audio-analysis/4I1SGGGErtxiON7tHFLUSt	181333	4	2010	27	1
Quin Nfn	Detroit Flow	0	0.793	0.497	0	-10.208	1	0.317	0.209	0.0	0.223	0.251	92.463	audio_features	3SUiKUnZlKYliid0ZlCmUY	spotify:track:3SUiKUnZlKYliid0ZlCmUY	https://api.spotify.com/v1/tracks/3SUiKUnZlKYliid0ZlCmUY	https://api.spotify.com/v1/audio-analysis/3SUiKUnZlKYliid0ZlCmUY	189405	4	2020	52	1
Quincy Jones	I'll Be Good To You	0	0.743	0.89	11	-6.293	0	0.0891	0.244	0.000209	0.218	0.786	109.955	audio_features	4cLXNwNqXWT1CTR5Gyr7ei	spotify:track:4cLXNwNqXWT1CTR5Gyr7ei	https://api.spotify.com/v1/tracks/4cLXNwNqXWT1CTR5Gyr7ei	https://api.spotify.com/v1/audio-analysis/4cLXNwNqXWT1CTR5Gyr7ei	294627	4	1989	42	0
Quincy Jones	Keep Reachin' (feat. Chaka Khan)	0	0.715	0.811	11	-4.783	0	0.121	0.0257	0.000237	0.0683	0.552	117.013	audio_features	36fB3anNFgFwVrO9B6bYKO	spotify:track:36fB3anNFgFwVrO9B6bYKO	https://api.spotify.com/v1/tracks/36fB3anNFgFwVrO9B6bYKO	https://api.spotify.com/v1/audio-analysis/36fB3anNFgFwVrO9B6bYKO	292409	4	2018	37	0
Quincy Jones	Stuff Like That	0	0.823	0.84	2	-7.438	1	0.0349	0.21	0.0022	0.0614	0.949	120.955	audio_features	7AMwuxdGAoynRxymC6Lwzj	spotify:track:7AMwuxdGAoynRxymC6Lwzj	https://api.spotify.com/v1/tracks/7AMwuxdGAoynRxymC6Lwzj	https://api.spotify.com/v1/audio-analysis/7AMwuxdGAoynRxymC6Lwzj	378173	4	1978	39	0
R. Kelly	Down Low (Nobody Has to Know) (feat. Ronald Isley & Ernie Isley)	0	0.603	0.417	10	-9.408	0	0.0273	0.282	0.000183	0.0651	0.172	107.72	audio_features	6zA2SEJJoiNByVMlQ4vgtH	spotify:track:6zA2SEJJoiNByVMlQ4vgtH	https://api.spotify.com/v1/tracks/6zA2SEJJoiNByVMlQ4vgtH	https://api.spotify.com/v1/audio-analysis/6zA2SEJJoiNByVMlQ4vgtH	288507	4	1995	48	0
R. Kelly	I Believe I Can Fly	0	0.55	0.444	7	-7.588	1	0.0292	0.241	0.0	0.187	0.0438	120.179	audio_features	2RzJwBCXsS1VnjDm2jKKAa	spotify:track:2RzJwBCXsS1VnjDm2jKKAa	https://api.spotify.com/v1/tracks/2RzJwBCXsS1VnjDm2jKKAa	https://api.spotify.com/v1/audio-analysis/2RzJwBCXsS1VnjDm2jKKAa	320667	4	1996	63	0
R. Kelly	I Wish	0	0.42	0.463	6	-9.056	1	0.12	0.068	0.0	0.119	0.659	78.83	audio_features	7sOqd1dVmfU5mgqrUtlqc5	spotify:track:7sOqd1dVmfU5mgqrUtlqc5	https://api.spotify.com/v1/tracks/7sOqd1dVmfU5mgqrUtlqc5	https://api.spotify.com/v1/audio-analysis/7sOqd1dVmfU5mgqrUtlqc5	334000	4	2000	47	0
R. Kelly	I'm a Flirt Remix (feat. T.I. & T-Pain)	0	0.835	0.571	8	-4.771	0	0.102	0.0716	0.0	0.0604	0.902	138.038	audio_features	6w1DBbA8akxHPiBQ6nAyJq	spotify:track:6w1DBbA8akxHPiBQ6nAyJq	https://api.spotify.com/v1/tracks/6w1DBbA8akxHPiBQ6nAyJq	https://api.spotify.com/v1/audio-analysis/6w1DBbA8akxHPiBQ6nAyJq	330600	4	2014	62	0
R. Kelly	Step In the Name of Love - Remix	0	0.775	0.53	1	-6.564	0	0.119	0.2	0.0	0.231	0.775	94.985	audio_features	7lrAsaTw9CTh5uSr0fvHOd	spotify:track:7lrAsaTw9CTh5uSr0fvHOd	https://api.spotify.com/v1/tracks/7lrAsaTw9CTh5uSr0fvHOd	https://api.spotify.com/v1/audio-analysis/7lrAsaTw9CTh5uSr0fvHOd	432147	4	2003	48	0
R. Kelly	Touched A Dream	0	0.493	0.666	7	-4.571	0	0.238	0.0972	0.0	0.0473	0.56	83.409	audio_features	6lkrJb5ZQ7OVJAxfipXCir	spotify:track:6lkrJb5ZQ7OVJAxfipXCir	https://api.spotify.com/v1/tracks/6lkrJb5ZQ7OVJAxfipXCir	https://api.spotify.com/v1/audio-analysis/6lkrJb5ZQ7OVJAxfipXCir	225733	4	2003	26	0
RL Grime	UCLA	0	0.536	0.879	1	-3.019	1	0.0621	0.0742	0.0	0.0847	0.334	140.137	audio_features	3OaunNUlXXs5e2PXtNAzzG	spotify:track:3OaunNUlXXs5e2PXtNAzzG	https://api.spotify.com/v1/tracks/3OaunNUlXXs5e2PXtNAzzG	https://api.spotify.com/v1/audio-analysis/3OaunNUlXXs5e2PXtNAzzG	192000	4	2018	75	1
Rah Swish	Tongue Out (Treeshin 2)	0	0.761	0.894	0	-5.27	1	0.24	0.0445	0.0	0.305	0.69	142.159	audio_features	09HeEBL0dULCkFvj58FYs5	spotify:track:09HeEBL0dULCkFvj58FYs5	https://api.spotify.com/v1/tracks/09HeEBL0dULCkFvj58FYs5	https://api.spotify.com/v1/audio-analysis/09HeEBL0dULCkFvj58FYs5	136771	4	2020	40	1
Rah Swish	WOO Forever	0	0.55	0.857	10	-4.827	0	0.431	0.223	0.0	0.256	0.387	150.173	audio_features	6ItfMtglDhuvg8LGvb5pWP	spotify:track:6ItfMtglDhuvg8LGvb5pWP	https://api.spotify.com/v1/tracks/6ItfMtglDhuvg8LGvb5pWP	https://api.spotify.com/v1/audio-analysis/6ItfMtglDhuvg8LGvb5pWP	145009	4	2020	50	1
Rah Swish	Wooo Walk	0	0.654	0.82	6	-6.87	1	0.343	0.243	0.0	0.334	0.587	149.709	audio_features	6otwVpqXDMPjK6Tmv0aGyU	spotify:track:6otwVpqXDMPjK6Tmv0aGyU	https://api.spotify.com/v1/tracks/6otwVpqXDMPjK6Tmv0aGyU	https://api.spotify.com/v1/audio-analysis/6otwVpqXDMPjK6Tmv0aGyU	224235	4	2019	50	1
Ralph Vaughan Williams	Sir John in Love: Fantasia on Greensleeves	0	0.151	0.0759	0	-25.85	0	0.0411	0.828	0.627	0.0857	0.108	104.582	audio_features	5OVMZdkNWcAEqQW2op4VEH	spotify:track:5OVMZdkNWcAEqQW2op4VEH	https://api.spotify.com/v1/tracks/5OVMZdkNWcAEqQW2op4VEH	https://api.spotify.com/v1/audio-analysis/5OVMZdkNWcAEqQW2op4VEH	301707	3	1960	35	0
Raphael Saadiq	Be Here	0	0.613	0.602	6	-5.733	0	0.327	0.228	1.11e-06	0.0737	0.709	87.389	audio_features	7x6ev0H9OAmvuDnyuItBZS	spotify:track:7x6ev0H9OAmvuDnyuItBZS	https://api.spotify.com/v1/tracks/7x6ev0H9OAmvuDnyuItBZS	https://api.spotify.com/v1/audio-analysis/7x6ev0H9OAmvuDnyuItBZS	228973	4	2002	47	0
Ras Kass	Lyrical Swords	0	0.831	0.626	2	-4.467	1	0.276	0.0684	2.21e-06	0.283	0.665	93.31	audio_features	2wVaikw9WmhmIPyNt6BWa2	spotify:track:2wVaikw9WmhmIPyNt6BWa2	https://api.spotify.com/v1/tracks/2wVaikw9WmhmIPyNt6BWa2	https://api.spotify.com/v1/audio-analysis/2wVaikw9WmhmIPyNt6BWa2	205893	4	2005	41	1
Rascal Flatts	These Days	0	0.587	0.778	7	-4.233	1	0.0343	0.31	0.0	0.318	0.319	81.943	audio_features	5nWgEBtaRwVrCMjer1RtLm	spotify:track:5nWgEBtaRwVrCMjer1RtLm	https://api.spotify.com/v1/tracks/5nWgEBtaRwVrCMjer1RtLm	https://api.spotify.com/v1/audio-analysis/5nWgEBtaRwVrCMjer1RtLm	254493	4	2002	53	0
Raul Midon	Was It Ever Really Love?	0	0.729	0.328	1	-11.658	1	0.068	0.408	0.0	0.0636	0.64	81.977	audio_features	0dyeIaUuYBjDcN08NCUIhr	spotify:track:0dyeIaUuYBjDcN08NCUIhr	https://api.spotify.com/v1/tracks/0dyeIaUuYBjDcN08NCUIhr	https://api.spotify.com/v1/audio-analysis/0dyeIaUuYBjDcN08NCUIhr	249867	4	2014	16	0
Ray Charles	Hard Times (No One Knows Better Than I)	0	0.563	0.289	5	-6.522	0	0.0345	0.961	0.00163	0.114	0.294	118.461	audio_features	60Bz1S8tq02DT15F4QALWR	spotify:track:60Bz1S8tq02DT15F4QALWR	https://api.spotify.com/v1/tracks/60Bz1S8tq02DT15F4QALWR	https://api.spotify.com/v1/audio-analysis/60Bz1S8tq02DT15F4QALWR	172693	4	2007	42	0
Ray Charles	I've Got a Woman	0	0.556	0.61	9	-4.729	1	0.213	0.833	2.22e-06	0.258	0.665	199.373	audio_features	2xar08Fq5xra2KKZs5Bw9j	spotify:track:2xar08Fq5xra2KKZs5Bw9j	https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j	https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j	171467	4	1957	68	0
Ray Charles	What'd I Say, Pt. 1 & 2	0	0.54	0.681	4	-5.44	1	0.0508	0.808	0.0	0.162	0.794	88.385	audio_features	5yQ9iMZXGcr5rlO4hoLsP4	spotify:track:5yQ9iMZXGcr5rlO4hoLsP4	https://api.spotify.com/v1/tracks/5yQ9iMZXGcr5rlO4hoLsP4	https://api.spotify.com/v1/audio-analysis/5yQ9iMZXGcr5rlO4hoLsP4	307053	4	1959	62	0
Real Friends	I Don't Love You Anymore - Acoustic Version	0	0.372	0.653	3	-4.055	1	0.0298	0.28	0.0	0.11	0.516	149.874	audio_features	3dJCoIcmVVkISe3FUA4us4	spotify:track:3dJCoIcmVVkISe3FUA4us4	https://api.spotify.com/v1/tracks/3dJCoIcmVVkISe3FUA4us4	https://api.spotify.com/v1/audio-analysis/3dJCoIcmVVkISe3FUA4us4	215082	3	2015	28	0
